gene,pathway
F55A12.3,path:cel01100
F55B11.1,path:cel01100
F55G1.9,path:cel01100
F55H2.2,path:cel01100
F56D12.1,path:cel01100
F56F10.3,path:cel01100
F56H6.5,path:cel01100
F57B10.10,path:cel01100
F57B10.14,path:cel01100
F57B10.3,path:cel01100
F57B10.7,path:cel01100
F57B9.1,path:cel01100
F57B9.4,path:cel01100
F57C9.1,path:cel01100
F58A4.4,path:cel01100
F58A4.9,path:cel01100
F58F12.1,path:cel01100
F58F9.7,path:cel01100
F58H1.1,path:cel01100
F59A7.9,path:cel01100
F59B8.2,path:cel01100
F59C6.5,path:cel01100
F59F4.1,path:cel01100
F59F4.4,path:cel01100
F59G1.1,path:cel01100
H12D21.4,path:cel01100
H14A12.2,path:cel01100
H19N07.4,path:cel01100
H21P03.3,path:cel01100
H24K24.3,path:cel01100
H27M09.2,path:cel01100
H28O16.1,path:cel01100
H37A05.1,path:cel01100
H43I07.2,path:cel01100
H43I07.3,path:cel01100
JC8.5,path:cel01100
K01C8.1,path:cel01100
K01C8.3,path:cel01100
K01G5.6,path:cel01100
K02A4.1,path:cel01100
K02D10.1,path:cel01100
K02D7.1,path:cel01100
K02F2.2,path:cel01100
K02G10.6,path:cel01100
K03H1.1,path:cel01100
K04D7.3,path:cel01100
K04G7.4,path:cel01100
K05F1.3,path:cel01100
K06A1.6,path:cel01100
K06A4.5,path:cel01100
K06A5.6,path:cel01100
K06H7.9,path:cel01100
K07A1.2,path:cel01100
K07A12.3,path:cel01100
K07A3.1,path:cel01100
K07B1.2,path:cel01100
K07E3.3,path:cel01100
K07E3.4,path:cel01100
K08E3.5,path:cel01100
K08F8.4,path:cel01100
K09A9.5,path:cel01100
K09E4.4,path:cel01100
K09H11.7,path:cel01100
K10B3.7,path:cel01100
K10B3.8,path:cel01100
K10C2.4,path:cel01100
K10D2.7,path:cel01100
K10H10.2,path:cel01100
K11C4.4,path:cel01100
K11D2.2,path:cel01100
K12G11.3,path:cel01100
K12G11.4,path:cel01100
LLC1.3,path:cel01100
M01F1.1,path:cel01100
M01F1.3,path:cel01100
M02D8.4,path:cel01100
M106.4,path:cel01100
M153.1,path:cel01100
M176.2,path:cel01100
M88.1,path:cel01100
PAR2.4,path:cel01100
R01H10.1,path:cel01100
R01H2.5,path:cel01100
R02D3.1,path:cel01100
R03A10.4,path:cel01100
R03D7.1,path:cel01100
R04B5.5,path:cel01100
R04B5.6,path:cel01100
R04F11.2,path:cel01100
R04F11.3,path:cel01100
R05D11.9,path:cel01100
R05D3.6,path:cel01100
R05F9.6,path:cel01100
R05G6.8,path:cel01100
R06A4.8,path:cel01100
R06C1.2,path:cel01100
R06C7.5,path:cel01100
R07B7.5,path:cel01100
R07C3.4,path:cel01100
R07E3.5,path:cel01100
R07E4.3,path:cel01100
R07H5.8,path:cel01100
R09B5.6,path:cel01100
R09E10.3,path:cel01100
R09H10.3,path:cel01100
R102.4,path:cel01100
R10D12.12,path:cel01100
R10E11.2,path:cel01100
R10E11.4,path:cel01100
R10E11.8,path:cel01100
R11A5.4,path:cel01100
R11A8.5,path:cel01100
R11D1.11,path:cel01100
R11F4.1,path:cel01100
R11G1.3,path:cel01100
R12A1.4,path:cel01100
R12C12.1,path:cel01100
R151.2,path:cel01100
R53.1,path:cel01100
R53.2,path:cel01100
R53.4,path:cel01100
T01C8.5,path:cel01100
T01E8.3,path:cel01100
T01H3.1,path:cel01100
T02G5.7,path:cel01100
T02G5.8,path:cel01100
T02H6.11,path:cel01100
T03D8.6,path:cel01100
T03F1.3,path:cel01100
T03F1.8,path:cel01100
T03F6.1,path:cel01100
T03F6.3,path:cel01100
T03F6.5,path:cel01100
T03G11.4,path:cel01100
T04A8.5,path:cel01100
T04A8.7,path:cel01100
T04H1.7,path:cel01100
T04H1.8,path:cel01100
T05D4.1,path:cel01100
T05E11.6,path:cel01100
T05G5.5,path:cel01100
T05G5.6,path:cel01100
T05H10.6,path:cel01100
T05H4.1,path:cel01100
T05H4.13,path:cel01100
T06C12.10,path:cel01100
T06D8.5,path:cel01100
T06E8.1,path:cel01100
T07A9.2,path:cel01100
T07C4.1,path:cel01100
T07C4.7,path:cel01100
T07C5.1,path:cel01100
T08B1.3,path:cel01100
T08B1.6,path:cel01100
T08B2.7,path:cel01100
T09A5.11,path:cel01100
T09B4.8,path:cel01100
T09F3.3,path:cel01100
T10B10.2,path:cel01100
T10E9.7,path:cel01100
T10E9.9,path:cel01100
T12A2.2,path:cel01100
T13A10.11,path:cel01100
T13C5.1,path:cel01100
T14D7.1,path:cel01100
T14F9.1,path:cel01100
T14F9.3,path:cel01100
T14G10.1,path:cel01100
T14G10.7,path:cel01100
T15D6.2,path:cel01100
T19B10.3,path:cel01100
T19B4.3,path:cel01100
T20D3.8,path:cel01100
T20G5.2,path:cel01100
T20H4.5,path:cel01100
T21B10.2,path:cel01100
T21C12.2,path:cel01100
T22B11.5,path:cel01100
T22C1.3,path:cel01100
T22D1.3,path:cel01100
T22D1.4,path:cel01100
T22F3.3,path:cel01100
T22G5.5,path:cel01100
T22H6.2,path:cel01100
T23G5.1,path:cel01100
T24A11.1,path:cel01100
T24C4.1,path:cel01100
T24C4.5,path:cel01100
T24D1.1,path:cel01100
T25B9.9,path:cel01100
T25G12.5,path:cel01100
T26A5.3,path:cel01100
T26A5.4,path:cel01100
T26C5.3,path:cel01100
T26E3.7,path:cel01100
T27A10.3,path:cel01100
T27A3.6,path:cel01100
T27E9.2,path:cel01100
T27F6.6,path:cel01100
VF11C1L.1,path:cel01100
VF13D12L.1,path:cel01100
VW02B12L.1,path:cel01100
VW06B3R.1,path:cel01100
W01A8.4,path:cel01100
W01G7.3,path:cel01100
W02D3.2,path:cel01100
W02D9.1,path:cel01100
W02F12.5,path:cel01100
W02H5.8,path:cel01100
W03G1.7,path:cel01100
W03G9.6,path:cel01100
W05E10.4,path:cel01100
W05G11.6,path:cel01100
W06B3.1,path:cel01100
W06B4.2,path:cel01100
W06D4.1,path:cel01100
W06H3.3,path:cel01100
W07A8.2,path:cel01100
W07E11.1,path:cel01100
W07G4.4,path:cel01100
W09B6.1,path:cel01100
W09C3.4,path:cel01100
W09C5.8,path:cel01100
W09H1.5,path:cel01100
W10D5.2,path:cel01100
Y105C5B.28,path:cel01100
Y105C5B.3,path:cel01100
Y105E8A.10,path:cel01100
Y105E8B.5,path:cel01100
Y105E8B.9,path:cel01100
Y106G6E.4,path:cel01100
Y10G11A.1,path:cel01100
Y110A2AL.14,path:cel01100
Y110A7A.12,path:cel01100
Y110A7A.4,path:cel01100
Y110A7A.5,path:cel01100
Y116F11B.12,path:cel01100
Y17G7B.10,path:cel01100
Y17G7B.7,path:cel01100
Y19D10A.16,path:cel01100
Y22D7AL.8,path:cel01100
Y24D9A.8,path:cel01100
Y37B11A.2,path:cel01100
Y37D8A.14,path:cel01100
Y37D8A.23,path:cel01100
Y37E3.11,path:cel01100
Y37E3.3,path:cel01100
Y38C1AA.11,path:cel01100
Y38F2AL.3,path:cel01100
Y38F2AL.4,path:cel01100
Y39E4A.3,path:cel01100
Y39E4B.12,path:cel01100
Y39G8B.1,path:cel01100
Y41D4A.6,path:cel01100
Y41E3.4,path:cel01100
Y42G9A.4,path:cel01100
Y43C5A.5,path:cel01100
Y43F4B.5,path:cel01100
Y44A6D.5,path:cel01100
Y45F10A.4,path:cel01100
Y45F10D.3,path:cel01100
Y45G12B.1,path:cel01100
Y46G5A.19,path:cel01100
Y46G5A.2,path:cel01100
Y46G5A.5,path:cel01100
Y46H3A.6,path:cel01100
Y47D3A.29,path:cel01100
Y47D3B.10,path:cel01100
Y47D9A.1,path:cel01100
Y48A6B.9,path:cel01100
Y48B6A.12,path:cel01100
Y48E1A.1,path:cel01100
Y48G1C.4,path:cel01100
Y49A3A.2,path:cel01100
Y4C6B.6,path:cel01100
Y50D4C.4,path:cel01100
Y50D7A.7,path:cel01100
Y51H1A.3,path:cel01100
Y51H4A.7,path:cel01100
Y51H7C.9,path:cel01100
Y53F4B.3,path:cel01100
Y53G8AL.2,path:cel01100
Y53G8B.1,path:cel01100
Y54E10BL.5,path:cel01100
Y54E10BR.1,path:cel01100
Y54E10BR.6,path:cel01100
Y54E5A.1,path:cel01100
Y54F10AM.5,path:cel01100
Y54G2A.17,path:cel01100
Y55H10A.1,path:cel01100
Y56A3A.19,path:cel01100
Y57A10A.15,path:cel01100
Y57A10C.6,path:cel01100
Y57G11C.11,path:cel01100
Y57G11C.12,path:cel01100
Y57G11C.3,path:cel01100
Y60A3A.14,path:cel01100
Y62E10A.13,path:cel01100
Y63D3A.7,path:cel01100
Y65B4A.8,path:cel01100
Y65B4BL.5,path:cel01100
Y66D12A.7,path:cel01100
Y66H1A.2,path:cel01100
Y66H1B.4,path:cel01100
Y69A2AR.18,path:cel01100
Y69A2AR.5,path:cel01100
Y69F12A.2,path:cel01100
Y6B3B.10,path:cel01100
Y6B3B.5,path:cel01100
Y71D11A.3,path:cel01100
Y71F9AL.5,path:cel01100
Y71F9B.9,path:cel01100
Y71G12B.10,path:cel01100
Y71H10A.1,path:cel01100
Y71H10B.1,path:cel01100
Y71H2AM.4,path:cel01100
Y71H2AM.5,path:cel01100
Y71H2AM.6,path:cel01100
Y73E7A.7,path:cel01100
Y75B8A.24,path:cel01100
Y76A2B.3,path:cel01100
Y77E11A.6,path:cel01100
Y7A9A.1,path:cel01100
Y82E9BR.3,path:cel01100
Y87G2A.8,path:cel01100
Y97E10AR.5,path:cel01100
ZC116.2,path:cel01100
ZC262.5,path:cel01100
ZC373.1,path:cel01100
ZC373.5,path:cel01100
ZC395.10,path:cel01100
ZC395.2,path:cel01100
ZC395.6,path:cel01100
ZC395.7,path:cel01100
ZC410.3,path:cel01100
ZC416.6,path:cel01100
ZC434.5,path:cel01100
ZC506.3,path:cel01100
ZC513.5,path:cel01100
ZC8.6,path:cel01100
ZK1058.1,path:cel01100
ZK1058.3,path:cel01100
ZK1127.10,path:cel01100
ZK1127.2,path:cel01100
ZK1307.5,path:cel01100
ZK40.1,path:cel01100
ZK430.2,path:cel01100
ZK455.1,path:cel01100
ZK455.4,path:cel01100
ZK632.4,path:cel01100
ZK637.8,path:cel01100
ZK637.9,path:cel01100
ZK643.2,path:cel01100
ZK652.9,path:cel01100
ZK669.4,path:cel01100
ZK673.2,path:cel01100
ZK686.3,path:cel01100
ZK688.8,path:cel01100
ZK697.8,path:cel01100
ZK783.2,path:cel01100
ZK795.1,path:cel01100
ZK809.3,path:cel01100
ZK829.2,path:cel01100
ZK829.4,path:cel01100
ZK856.10,path:cel01100
ZK970.4,path:cel01100
ZK973.10,path:cel01100
B0035.5,path:cel01200
B0280.3,path:cel01200
C03G5.1,path:cel01200
C04C3.3,path:cel01200
C05D11.11,path:cel01200
C05G5.4,path:cel01200
C06A8.1,path:cel01200
C14E2.2,path:cel01200
C14F11.1,path:cel01200
C17G1.7,path:cel01200
C29F3.1,path:cel01200
C30F12.7,path:cel01200
C30H6.7,path:cel01200
C31C9.2,path:cel01200
C32F10.8,path:cel01200
C34B2.7,path:cel01200
C34F6.8,path:cel01200
C36A4.9,path:cel01200
C37E2.1,path:cel01200
C44E4.3,path:cel01200
C50D2.7,path:cel01200
C50F4.2,path:cel01200
C50F7.4,path:cel01200
C53A3.2,path:cel01200
D2023.2,path:cel01200
D2030.5,path:cel01200
F01F1.12,path:cel01200
F01G10.1,path:cel01200
F08F8.7,path:cel01200
F09F7.4,path:cel01200
F13D12.4,path:cel01200
F14B4.2,path:cel01200
F20H11.3,path:cel01200
F23B12.5,path:cel01200
F23H11.3,path:cel01200
F25B4.1,path:cel01200
F25H5.3,path:cel01200
F26D11.1,path:cel01200
F26H9.5,path:cel01200
F27D9.5,path:cel01200
F33A8.5,path:cel01200
F33H1.2,path:cel01200
F35G12.2,path:cel01200
F41E6.5,path:cel01200
F42A8.2,path:cel01200
F43G9.1,path:cel01200
F44E7.2,path:cel01200
F46E10.10,path:cel01200
F47B10.1,path:cel01200
F52E4.1,path:cel01200
F54H12.1,path:cel01200
F57B10.3,path:cel01200
F59A7.9,path:cel01200
F59B8.2,path:cel01200
H14A12.2,path:cel01200
H24K24.3,path:cel01200
K01C8.1,path:cel01200
K02D10.1,path:cel01200
K05F1.3,path:cel01200
K07A3.1,path:cel01200
K09H11.7,path:cel01200
K10B3.7,path:cel01200
K10B3.8,path:cel01200
K10H10.2,path:cel01200
LLC1.3,path:cel01200
R12C12.1,path:cel01200
R151.2,path:cel01200
T01C8.5,path:cel01200
T02G5.7,path:cel01200
T02G5.8,path:cel01200
T03F1.3,path:cel01200
T05D4.1,path:cel01200
T05G5.6,path:cel01200
T05H10.6,path:cel01200
T07C4.7,path:cel01200
T08B2.7,path:cel01200
T09F3.3,path:cel01200
T14D7.1,path:cel01200
T20G5.2,path:cel01200
T21B10.2,path:cel01200
T22B11.5,path:cel01200
T25B9.9,path:cel01200
T25G12.5,path:cel01200
W02F12.5,path:cel01200
W02H5.8,path:cel01200
Y17G7B.7,path:cel01200
Y24D9A.8,path:cel01200
Y48B6A.12,path:cel01200
Y48G10A.1,path:cel01200
Y51H7C.9,path:cel01200
Y54G11A.13,path:cel01200
Y54G11A.5,path:cel01200
Y54G11A.6,path:cel01200
Y57G11C.3,path:cel01200
Y62E10A.13,path:cel01200
Y71H10A.1,path:cel01200
Y87G2A.8,path:cel01200
ZK1058.1,path:cel01200
ZK455.1,path:cel01200
ZK829.4,path:cel01200
C10C5.5,path:cel01210
C14E2.2,path:cel01210
C14F11.1,path:cel01210
C30F12.7,path:cel01210
C32F10.8,path:cel01210
C34F6.8,path:cel01210
C37E2.1,path:cel01210
C44E4.3,path:cel01210
F35G12.2,path:cel01210
F43G9.1,path:cel01210
F54H12.1,path:cel01210
F59B8.2,path:cel01210
K02A4.1,path:cel01210
T01C8.5,path:cel01210
T20G5.2,path:cel01210
Y44A6D.5,path:cel01210
ZK455.1,path:cel01210
B0272.3,path:cel01212
B0303.3,path:cel01212
C06B3.4,path:cel01212
C15F1.6,path:cel01212
C29F3.1,path:cel01212
C46F4.2,path:cel01212
C48B4.1,path:cel01212
C56G2.6,path:cel01212
E04F6.5,path:cel01212
F01G10.2,path:cel01212
F01G10.3,path:cel01212
F08A8.1,path:cel01212
F08A8.3,path:cel01212
F08A8.4,path:cel01212
F10D2.9,path:cel01212
F10G8.9,path:cel01212
F11A5.12,path:cel01212
F28F8.2,path:cel01212
F32H2.5,path:cel01212
F37C12.7,path:cel01212
F44C4.5,path:cel01212
F47G6.2,path:cel01212
F53A2.7,path:cel01212
F54C8.1,path:cel01212
F58F9.7,path:cel01212
F59F4.1,path:cel01212
K05F1.3,path:cel01212
K06A5.6,path:cel01212
R07C3.4,path:cel01212
R07H5.2,path:cel01212
R09B5.6,path:cel01212
R09E10.3,path:cel01212
T02G5.7,path:cel01212
T02G5.8,path:cel01212
T05G5.6,path:cel01212
T08B1.6,path:cel01212
T08B2.7,path:cel01212
T10E9.9,path:cel01212
T15B7.2,path:cel01212
T25G12.5,path:cel01212
VZK822L.1,path:cel01212
W06D12.3,path:cel01212
W09B6.1,path:cel01212
W09H1.5,path:cel01212
Y46G5A.17,path:cel01212
Y48A6B.9,path:cel01212
Y65B4BL.5,path:cel01212
Y76A2B.3,path:cel01212
B0280.3,path:cel01230
C05D11.11,path:cel01230
C06E7.1,path:cel01230
C06E7.3,path:cel01230
C10C5.5,path:cel01230
C12C8.2,path:cel01230
C14E2.2,path:cel01230
C14F11.1,path:cel01230
C17G1.7,path:cel01230
C28D4.3,path:cel01230
C30F12.7,path:cel01230
C31C9.2,path:cel01230
C32F10.8,path:cel01230
C34F6.8,path:cel01230
C37E2.1,path:cel01230
C44E4.3,path:cel01230
C45B2.5,path:cel01230
C49F5.1,path:cel01230
C50F4.2,path:cel01230
D2023.2,path:cel01230
F01F1.12,path:cel01230
F01F1.6,path:cel01230
F01G10.1,path:cel01230
F08F8.7,path:cel01230
F22B8.6,path:cel01230
F25H5.3,path:cel01230
F26D10.10,path:cel01230
F26H9.5,path:cel01230
F33H1.2,path:cel01230
F35G12.2,path:cel01230
F42D1.2,path:cel01230
F43G9.1,path:cel01230
F54A3.4,path:cel01230
F54H12.1,path:cel01230
F55G1.9,path:cel01230
F57B10.3,path:cel01230
F59A7.9,path:cel01230
F59B8.2,path:cel01230
K01C8.1,path:cel01230
K02A4.1,path:cel01230
K03H1.1,path:cel01230
K08F8.4,path:cel01230
K10B3.7,path:cel01230
K10B3.8,path:cel01230
K10H10.2,path:cel01230
M153.1,path:cel01230
R03D7.1,path:cel01230
R102.4,path:cel01230
R151.2,path:cel01230
T01C8.5,path:cel01230
T03F1.3,path:cel01230
T05D4.1,path:cel01230
T09F3.3,path:cel01230
T13A10.11,path:cel01230
T20G5.2,path:cel01230
T21B10.2,path:cel01230
T22H6.2,path:cel01230
W07E11.1,path:cel01230
Y105C5B.28,path:cel01230
Y17G7B.7,path:cel01230
Y24D9A.8,path:cel01230
Y44A6D.5,path:cel01230
Y51H7C.9,path:cel01230
Y62E10A.13,path:cel01230
Y71H10A.1,path:cel01230
ZC373.1,path:cel01230
ZK1127.10,path:cel01230
ZK455.1,path:cel01230
C05A9.1,path:cel02010
C34G6.4,path:cel02010
C44B7.9,path:cel02010
C47A10.1,path:cel02010
DH11.3,path:cel02010
F14F4.3,path:cel02010
F22E10.1,path:cel02010
F22E10.2,path:cel02010
F22E10.3,path:cel02010
F42E11.1,path:cel02010
K08E7.9,path:cel02010
Y48G8AL.11,path:cel02010
Y50E8A.16,path:cel02010
Y74C10AR.3,path:cel02010
ZK455.7,path:cel02010
ZK484.2,path:cel02010
B0205.7,path:cel03008
B0280.9,path:cel03008
C05C8.5,path:cel03008
C05D11.9,path:cel03008
C08B6.8,path:cel03008
C15C6.4,path:cel03008
C15H11.3,path:cel03008
C15H11.6,path:cel03008
C47B2.5,path:cel03008
C48B6.2,path:cel03008
C53H9.2,path:cel03008
E02H1.6,path:cel03008
F13H8.2,path:cel03008
F27C1.6,path:cel03008
F30A10.9,path:cel03008
F31C3.11,path:cel03008
F31C3.7,path:cel03008
F31C3.8,path:cel03008
F31C3.9,path:cel03008
F52C9.8,path:cel03008
F55A12.8,path:cel03008
F55F10.1,path:cel03008
F55F8.3,path:cel03008
H35B03.2,path:cel03008
K01C8.9,path:cel03008
K01G5.4,path:cel03008
K01G5.5,path:cel03008
K07C5.4,path:cel03008
K10C3.5,path:cel03008
M01B12.5,path:cel03008
M28.5,path:cel03008
R05H10.2,path:cel03008
T01C3.7,path:cel03008
T01G9.6,path:cel03008
T07A9.9,path:cel03008
T10B5.3,path:cel03008
T19A6.2,path:cel03008
T25G3.3,path:cel03008
T27C5.18,path:cel03008
W01B11.3,path:cel03008
W06E11.4,path:cel03008
Y102A5D.10,path:cel03008
Y102A5D.11,path:cel03008
Y102A5D.12,path:cel03008
Y102A5D.5,path:cel03008
Y102A5D.6,path:cel03008
Y102A5D.7,path:cel03008
Y102A5D.8,path:cel03008
Y102A5D.9,path:cel03008
Y105E8B.3,path:cel03008
Y23H5B.5,path:cel03008
Y39A1A.14,path:cel03008
Y39G8C.1,path:cel03008
Y48A6B.3,path:cel03008
Y48B6A.3,path:cel03008
Y48C3A.7,path:cel03008
Y51H7C.11,path:cel03008
Y53C12B.1,path:cel03008
Y54E10BR.4,path:cel03008
Y56A3A.33,path:cel03008
Y61A9LA.10,path:cel03008
Y62E10A.2,path:cel03008
Y66A7A.2,path:cel03008
Y66H1A.4,path:cel03008
Y71F9AM.5,path:cel03008
Y75B8A.7,path:cel03008
ZC434.4,path:cel03008
ZK1127.5,path:cel03008
ZK218.12,path:cel03008
ZK218.16,path:cel03008
ZK218.17,path:cel03008
ZK218.18,path:cel03008
ZK218.19,path:cel03008
ZK218.20,path:cel03008
ZK430.1,path:cel03008
ZK632.14,path:cel03008
ZK742.1,path:cel03008
ZK795.3,path:cel03008
A,path:cel03008
B0041.4,path:cel03010
B0205.11,path:cel03010
B0250.1,path:cel03010
B0303.15,path:cel03010
B0336.10,path:cel03010
B0393.1,path:cel03010
B0412.4,path:cel03010
B0513.3,path:cel03010
C03D6.8,path:cel03010
C04F12.4,path:cel03010
C05D11.10,path:cel03010
C06B8.8,path:cel03010
C09D4.5,path:cel03010
C09H10.2,path:cel03010
C14B9.7,path:cel03010
C16A3.9,path:cel03010
C23G10.3,path:cel03010
C26E6.6,path:cel03010
C26F1.4,path:cel03010
C26F1.9,path:cel03010
C27A2.2,path:cel03010
C30C11.1,path:cel03010
C32E8.2,path:cel03010
C37A2.7,path:cel03010
C42C1.14,path:cel03010
C49H3.11,path:cel03010
C53H9.1,path:cel03010
C54C6.1,path:cel03010
D1007.12,path:cel03010
D1007.6,path:cel03010
D2007.4,path:cel03010
E02A10.1,path:cel03010
F07D10.1,path:cel03010
F09G8.3,path:cel03010
F10B5.1,path:cel03010
F10E7.7,path:cel03010
F13B10.2,path:cel03010
F13G3.11,path:cel03010
F25H2.10,path:cel03010
F28C6.7,path:cel03010
F28D1.7,path:cel03010
F29B9.10,path:cel03010
F31C3.11,path:cel03010
F31C3.7,path:cel03010
F31C3.8,path:cel03010
F31C3.9,path:cel03010
F33D4.5,path:cel03010
F34H10.1,path:cel03010
F36A2.6,path:cel03010
F37C12.11,path:cel03010
F37C12.4,path:cel03010
F37C12.9,path:cel03010
F39B2.6,path:cel03010
F40F11.1,path:cel03010
F40F8.10,path:cel03010
F42C5.8,path:cel03010
F43C1.6,path:cel03010
F45E12.5,path:cel03010
F52B5.6,path:cel03010
F53A3.3,path:cel03010
F53G12.10,path:cel03010
F54C9.5,path:cel03010
F54E7.2,path:cel03010
F55D10.2,path:cel03010
F56B3.8,path:cel03010
F56D1.3,path:cel03010
F56E10.4,path:cel03010
F56F3.5,path:cel03010
F59A3.3,path:cel03010
H06I04.4,path:cel03010
JC8.3,path:cel03010
K01C8.6,path:cel03010
K02B2.5,path:cel03010
K07A12.7,path:cel03010
K08C9.7,path:cel03010
K11H12.2,path:cel03010
K11H3.6,path:cel03010
M01F1.2,path:cel03010
M01F1.6,path:cel03010
R11D1.8,path:cel03010
R12E2.12,path:cel03010
R13A5.8,path:cel03010
R151.3,path:cel03010
T01C3.6,path:cel03010
T01E8.6,path:cel03010
T04A8.11,path:cel03010
T05E11.1,path:cel03010
T05F1.3,path:cel03010
T07A9.11,path:cel03010
T08B2.10,path:cel03010
T08B2.8,path:cel03010
T14B4.2,path:cel03010
T22F3.4,path:cel03010
T23B12.2,path:cel03010
T23B12.3,path:cel03010
T24B8.1,path:cel03010
T25D3.2,path:cel03010
T27C5.18,path:cel03010
W01D2.1,path:cel03010
W04B5.4,path:cel03010
W04D2.5,path:cel03010
W09C5.6,path:cel03010
W09D10.3,path:cel03010
Y102A5D.10,path:cel03010
Y102A5D.11,path:cel03010
Y102A5D.12,path:cel03010
Y102A5D.5,path:cel03010
Y102A5D.6,path:cel03010
Y102A5D.7,path:cel03010
Y102A5D.8,path:cel03010
Y102A5D.9,path:cel03010
Y105E8A.16,path:cel03010
Y119C1B.4,path:cel03010
Y24D9A.4,path:cel03010
Y37D8A.18,path:cel03010
Y37E3.7,path:cel03010
Y37E3.8,path:cel03010
Y39A1A.6,path:cel03010
Y41D4B.5,path:cel03010
Y43B11AR.4,path:cel03010
Y45F10D.12,path:cel03010
Y48B6A.2,path:cel03010
Y48G8AL.8,path:cel03010
Y54E10A.7,path:cel03010
Y57G11C.16,path:cel03010
Y57G11C.34,path:cel03010
Y62E10A.1,path:cel03010
Y71A12B.1,path:cel03010
Y71F9AL.13,path:cel03010
Y73B3A.18,path:cel03010
Y92H12BR.8,path:cel03010
ZC262.8,path:cel03010
ZC434.2,path:cel03010
ZK1010.1,path:cel03010
ZK218.12,path:cel03010
ZK218.16,path:cel03010
ZK218.17,path:cel03010
ZK218.18,path:cel03010
ZK218.19,path:cel03010
ZK218.20,path:cel03010
ZK652.4,path:cel03010
A,path:cel03010
B0240.4,path:cel03013
B0348.6,path:cel03013
B0511.10,path:cel03013
B0513.2,path:cel03013
C01F6.5,path:cel03013
C01F6.8,path:cel03013
C02B10.4,path:cel03013
C03D6.4,path:cel03013
C05C10.2,path:cel03013
C05D11.9,path:cel03013
C05D9.5,path:cel03013
C15C6.4,path:cel03013
C15F1.4,path:cel03013
C15H11.3,path:cel03013
C15H11.6,path:cel03013
C16A3.8,path:cel03013
C16C10.4,path:cel03013
C24H11.5,path:cel03013
C27D11.1,path:cel03013
C29E4.3,path:cel03013
C34E10.5,path:cel03013
C37C3.2,path:cel03013
C41D11.2,path:cel03013
C41G7.1,path:cel03013
C43E11.1,path:cel03013
C44H9.4,path:cel03013
C49H3.10,path:cel03013
D1007.4,path:cel03013
D2013.7,path:cel03013
D2085.3,path:cel03013
E01G4.4,path:cel03013
E04A4.4,path:cel03013
F07A11.3,path:cel03013
F10E9.5,path:cel03013
F10G8.3,path:cel03013
F11A3.2,path:cel03013
F18H3.3,path:cel03013
F22B5.2,path:cel03013
F23B2.6,path:cel03013
F23F1.5,path:cel03013
F28B3.8,path:cel03013
F28D9.1,path:cel03013
F29B9.6,path:cel03013
F31E3.5,path:cel03013
F32H2.4,path:cel03013
F33D11.10,path:cel03013
F37E3.1,path:cel03013
F46B6.3,path:cel03013
F53F10.5,path:cel03013
F55B12.4,path:cel03013
F56A11.1,path:cel03013
F56A3.3,path:cel03013
F56D2.4,path:cel03013
F57B9.3,path:cel03013
F57B9.6,path:cel03013
F59A2.1,path:cel03013
H06H21.3,path:cel03013
H35B03.2,path:cel03013
K01G5.4,path:cel03013
K02F3.11,path:cel03013
K04G2.1,path:cel03013
K07F5.13,path:cel03013
K12C11.2,path:cel03013
K12D12.2,path:cel03013
M110.4,path:cel03013
M18.7,path:cel03013
R03G5.1,path:cel03013
R04A9.4,path:cel03013
R06F6.5,path:cel03013
R07E5.14,path:cel03013
R07G3.3,path:cel03013
R08D7.3,path:cel03013
R09B3.5,path:cel03013
R186.7,path:cel03013
T01G9.4,path:cel03013
T02H6.2,path:cel03013
T06A10.1,path:cel03013
T08G11.4,path:cel03013
T20G5.9,path:cel03013
T23D8.4,path:cel03013
T23H2.1,path:cel03013
T25G3.3,path:cel03013
T27F7.3,path:cel03013
W08E3.2,path:cel03013
Y106G6H.2,path:cel03013
Y37E3.10,path:cel03013
Y37E3.15,path:cel03013
Y39A3CR.1,path:cel03013
Y39G10AR.8,path:cel03013
Y40B1B.5,path:cel03013
Y41D4B.19,path:cel03013
Y43F4B.4,path:cel03013
Y47H9C.7,path:cel03013
Y48G8AL.6,path:cel03013
Y54E2A.11,path:cel03013
Y54F10BM.2,path:cel03013
Y57A10A.30,path:cel03013
Y62E10A.2,path:cel03013
Y65B4A.6,path:cel03013
Y66A7A.2,path:cel03013
Y71F9AM.5,path:cel03013
Y71H2B.2,path:cel03013
Y73B6BL.18,path:cel03013
Y74C10AR.1,path:cel03013
Y77E11A.13,path:cel03013
ZK1098.4,path:cel03013
ZK632.14,path:cel03013
ZK742.1,path:cel03013
C01F6.5,path:cel03015
C02B10.4,path:cel03015
C03D6.3,path:cel03015
C05C10.2,path:cel03015
C06G1.5,path:cel03015
C13G3.3,path:cel03015
C15H11.3,path:cel03015
C15H11.6,path:cel03015
C16C10.4,path:cel03015
C17E4.5,path:cel03015
C25A1.3,path:cel03015
C25A1.9,path:cel03015
C33H5.7,path:cel03015
C43E11.1,path:cel03015
C44H9.4,path:cel03015
C48B6.6,path:cel03015
F09G2.4,path:cel03015
F11A10.8,path:cel03015
F18H3.3,path:cel03015
F23B2.6,path:cel03015
F25G6.2,path:cel03015
F26E4.1,path:cel03015
F28C6.3,path:cel03015
F28C6.6,path:cel03015
F28D9.1,path:cel03015
F29F11.6,path:cel03015
F32D1.9,path:cel03015
